1.129475095634105060e+02;1.163226109625119875e+02;1.427658048332694420e+02
1.138678836798397072e+02;1.044066435314641694e+02;1.433627080448912636e+02
1.146876202889349088e+02;9.218246545875501852e+01;1.439603370607765953e+02
1.154042581041522908e+02;7.966949399814865274e+01;1.445572329179696567e+02
1.160154451889040530e+02;6.687587173355098003e+01;1.451504648392877357e+02
1.165188559663781405e+02;5.380161767490761804e+01;1.457356431938073911e+02
1.169121388168191800e+02;4.044268340735015954e+01;1.463070300433000455e+02
1.171929006898339765e+02;2.679560902602787564e+01;1.468577527030399494e+02
1.173587323005863112e+02;1.286240733917082935e+01;1.473801148138543056e+02
1.174072741454868236e+02;-1.344735733263178190e+00;1.478659876476571640e+02
1.173363200383652583e+02;-1.579935918681201201e+01;1.483072538709518540e+02
1.171439514923732901e+02;-3.045759640858676676e+01;1.486962687574072675e+02
1.168286934315554788e+02;-4.525630638350008894e+01;1.490263011407677709e+02
1.163896797193149553e+02;-6.011264477969149311e+01;1.492919184896246634e+02
1.158268160185606206e+02;-7.492512845517296682e+01;1.494892866793194912e+02
1.151409275783954058e+02;-8.957612609736742115e+01;1.496163640000882253e+02
1.143338805836044969e+02;-1.039356015236373310e+02;1.496729790818009462e+02
1.134086675530014503e+02;-1.178658490699257300e+02;1.496607922788243741e+02
1.123694497657724014e+02;-1.312268927943560470e+02;1.495831486312110599e+02
1.112215526730955162e+02;-1.438821734210119985e+02;1.494448373377354926e+02
1.099714135420888681e+02;-1.557041232695738131e+02;1.492517777151599319e+02
1.086264839519359526e+02;-1.665792367755241798e+02;1.490106550418321945e+02
1.071950929291634651e+02;-1.764122869997686394e+02;1.487285316136442646e+02
1.056862791686064753e+02;-1.851294151685584666e+02;1.484124587413654695e+02
1.041096026763541573e+02;-1.926799241722827105e+02;1.480691141450487009e+02
1.024749470990684301e+02;-1.990367271442474362e+02;1.477044861456073761e+02
1.007923238906167001e+02;-2.041955218441913189e+02;1.473236213227487497e+02
9.907168840166524149e+01;-2.081728603738972083e+02;1.469304463506539946e+02
9.732277621771841325e+01;-2.110033480780370496e+02;1.465276682756790763e+02
9.555496593369795733e+01;-2.127362355601107424e+02;1.461167513409113496e+02
9.377717229171656754e+01;-2.134316729850525007e+02;1.456979631765243255e+02
9.199777138394708231e+01;-2.131568834780159705e+02;1.452704791418053958e+02
9.022455756708296803e+01;-2.119824826221642411e+02;1.448325310939170834e+02
8.846473000691101163e+01;-2.099791220981853712e+02;1.443815860314493307e+02
8.672490553211321185e+01;-2.072145712466118539e+02;1.439145408990482053e+02
8.501115381946748073e+01;-2.037512821575137423e+02;1.434279221384073253e+02
8.332905082948798281e+01;-1.996444269358343604e+02;1.429180819748228259e+02
8.168374670387024139e+01;-1.949403633537244218e+02;1.423813873975964839e+02
8.008004477359257578e+01;-1.896754838076228111e+02;1.418144015685688260e+02
